SH, 01, 2013102800, 03, NG15, 042, 146S,  531E,  19, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG16, 000, 124S,  624E,  28, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG16, 006, 127S,  613E,  27, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG16, 012, 129S,  601E,  25, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG16, 018, 129S,  590E,  23, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG16, 024, 129S,  573E,  23, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG16, 030, 129S,  557E,  25, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG16, 036, 130S,  542E,  23, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG16, 042, 131S,  529E,  19, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG16, 048, 130S,  516E,  18, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG16, 054, 128S,  501E,  13, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG16, 060, 132S,  486E,  11, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG16, 066, 149S,  481E,   9, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG17, 000, 130S,  619E,  19, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG17, 006, 131S,  610E,  21, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG17, 012, 132S,  597E,  20, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG17, 018, 132S,  582E,  22, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG17, 024, 137S,  568E,  20, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG17, 030, 148S,  551E,  20, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG17, 036, 150S,  538E,  19, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG17, 042, 157S,  526E,  18, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG17, 048, 171S,  519E,  18, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG17, 054, 182S,  509E,  17, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG17, 060, 199S,  500E,  14, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG17, 066, 209S,  507E,  21, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG17, 072, 210S,  510E,  21, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG17, 078, 212S,  504E,  20, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG18, 000, 128S,  619E,  19, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG18, 006, 129S,  610E,  22, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG18, 012, 128S,  600E,  20, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG18, 018, 126S,  587E,  20, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG18, 024, 121S,  573E,  20, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG18, 030, 115S,  560E,  17, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG18, 036, 112S,  544E,  22, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG18, 042, 112S,  534E,  20, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG18, 048, 117S,  522E,  20, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG18, 054, 106S,  506E,  17, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG18, 060,  94S,  497E,  16, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 01, 2013102800, 03, NG19, 000, 126S,  614E,  18, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
