IO, 05, 2014110600, 03, GFDN,   0, 138N,  874E,  41, 1001
IO, 05, 2014110600, 03, NG03, 114, 169N,  760E,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG03, 120, 172N,  753E,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG03, 126, 176N,  749E,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG03, 132, 180N,  745E,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG03, 138, 182N,  738E,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG03, 144, 181N,  731E,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG04, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG05, 000, 148N,  891E,  31, 1000, XX,  34, NEQ, 0000, 0191, 0000, 0000
IO, 05, 2014110600, 03, NG05, 006, 149N,  888E,  33, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0207
IO, 05, 2014110600, 03, NG05, 012, 148N,  882E,  35, 1000, XX,  34, NEQ, 0168, 0000, 0000, 0139
IO, 05, 2014110600, 03, NG05, 018, 145N,  877E,  33, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG05, 024, 146N,  871E,  32, 1000, XX,  34, NEQ, 0170, 0180, 0000, 0000
IO, 05, 2014110600, 03, NG05, 030, 147N,  864E,  35, 1001, XX,  34, NEQ, 0164, 0165, 0000, 0000
IO, 05, 2014110600, 03, NG05, 036, 149N,  858E,  35, 1000, XX,  34, NEQ, 0152, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG05, 042, 151N,  848E,  36, 1001, XX,  34, NEQ, 0211, 0133, 0000, 0000
IO, 05, 2014110600, 03, NG05, 048, 157N,  836E,  37, 1001, XX,  34, NEQ, 0295, 0169, 0000, 0000
IO, 05, 2014110600, 03, NG05, 054, 162N,  823E,  35, 1002, XX,  34, NEQ, 0000, 0151, 0000, 0000
IO, 05, 2014110600, 03, NG05, 060, 166N,  812E,  28, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG05, 066, 174N,  801E,  20, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG05, 072, 184N,  792E,  18, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG05, 078, 194N,  790E,  16, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG05, 084, 207N,  789E,  11, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG05, 090, 221N,  789E,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG05, 096, 234N,  790E,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG05, 102, 246N,  793E,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG05, 108, 257N,  800E,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG05, 114, 259N,  811E,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG05, 120, 263N,  810E,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
