WP, 92, 2013100818, 03, HWRF, 000, 149N, 1499E,  20, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 108
WP, 92, 2013100818, 03, HWRF, 006, 153N, 1485E,  25, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  75
WP, 92, 2013100818, 03, HWRF, 012, 161N, 1480E,  25, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 102
WP, 92, 2013100818, 03, HWRF, 018, 158N, 1469E,  28, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  84
WP, 92, 2013100818, 03, HWRF, 024, 155N, 1458E,  26, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  68
WP, 92, 2013100818, 03, HWRF, 030, 151N, 1452E,  27, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  43
WP, 92, 2013100818, 03, HWRF, 036, 147N, 1450E,  26,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  69
WP, 92, 2013100818, 03, HWRF, 042, 148N, 1453E,  26, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  24
WP, 92, 2013100818, 03, HWRF, 048, 151N, 1450E,  30,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  48
WP, 92, 2013100818, 03, HWRF, 054, 156N, 1449E,  23,  999, XX,  34, NEQ, 0000, 0000, 0000, 0230,    0,    0,  63
WP, 92, 2013100818, 03, HWRF, 060, 160N, 1445E,  23,  998, XX,  34, NEQ, 0000, 0000, 0000, 0276,    0,    0, 108
WP, 92, 2013100818, 03, HWRF, 066, 174N, 1434E,  31,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
WP, 92, 2013100818, 03, HWRF, 072, 176N, 1421E,  27,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  80
WP, 92, 2013100818, 03, HWRF, 078, 175N, 1409E,  32,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  75
WP, 92, 2013100818, 03, HWRF, 084, 176N, 1401E,  37,  993, XX,  34, NEQ, 0000, 0000, 0000, 0048,    0,    0,  41
WP, 92, 2013100818, 03, HWRF, 090, 172N, 1396E,  46,  987, XX,  34, NEQ, 0000, 0047, 0144, 0161,    0,    0,  13
