WP, 27, 2018091000, 03, HWRF, 030, 211N, 1185E,  31, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  46,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -27,      33,    -609, N, 10, DT, -999
WP, 27, 2018091000, 03, HWRF, 033, 212N, 1185E,  28, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  50,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      20,     124,    -563, N, 10, DT, -999
WP, 27, 2018091000, 03, HWRF, 036, 214N, 1183E,  37, 1005, XX,  34, NEQ, 0034, 0034, 0000, 0000,  -99,  -99,  33,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      32,     356,    -551, N, 10, DT, -999
WP, 27, 2018091000, 03, HWRF, 039, 217N, 1178E,  32, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  32,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       9,     373,    -577, N, 10, DT, -999
WP, 27, 2018091000, 03, HWRF, 042, 217N, 1171E,  32, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  54,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       0,     301,   -1094, N, 10, DT, -999
WP, 27, 2018091000, 03, HWRF, 045, 216N, 1168E,  31, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  60,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       1,      69,    -794, N, 10, DT, -999
WP, 27, 2018091000, 03, HWRF, 048, 218N, 1164E,  33, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  47,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       8,     142,   -1066, Y, 10, DT, -999
WP, 27, 2018091000, 03, HWRF, 051, 218N, 1158E,  33, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  60,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      -5,     475,    -567, N, 10, DT, -999
WP, 27, 2018091000, 03, HWRF, 054, 216N, 1154E,  36, 1001, XX,  34, NEQ, 0000, 0016, 0000, 0000,  -99,  -99,  14,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -18,     485,    -235, N, 10, DT, -999
WP, 27, 2018091000, 03, HWRF, 057, 217N, 1150E,  36,  997, XX,  34, NEQ, 0020, 0000, 0000, 0018, 1005,   30,  17,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -38,    1265,    -708, N, 10, DT, -999
WP, 27, 2018091000, 03, HWRF, 060, 216N, 1145E,  35, 1001, XX,  34, NEQ, 0026, 0000, 0000, 0026, 1005,   14,  24,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -27,    1295,    -694, N, 10, DT, -999
WP, 27, 2018091000, 03, HWRF, 063, 216N, 1138E,  34, 1001, XX,  34, NEQ, 0031, 0000, 0000, 0024, 1005,   18,  31,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       4,     677,    -876, N, 10, DT, -999
WP, 27, 2018091000, 03, HWRF, 066, 215N, 1132E,  40,  998, XX,  34, NEQ, 0041, 0015, 0008, 0028,  -99,  -99,   8,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -42,     596,    -741, N, 10, DT, -999
WP, 27, 2018091000, 03, HWRF, 069, 216N, 1126E,  36, 1001, XX,  34, NEQ, 0028, 0000, 0000, 0000,  -99,  -99,  25,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -42,     847,    -907, N, 10, DT, -999
WP, 27, 2018091000, 03, HWRF, 072, 214N, 1122E,  30, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1007,   18,  21,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -50,     437,     -36, N, 10, DT, -999
WP, 27, 2018091000, 03, HWRF, 075, 214N, 1117E,  32, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  17,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -23,     619,    -678, N, 10, DT, -999
WP, 27, 2018091000, 03, HWRF, 078, 215N, 1110E,  28, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  27,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -15,     367,    -940, N, 10, DT, -999
WP, 27, 2018091000, 03, HWRF, 081, 216N, 1101E,  25, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1007,   24,  58,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -35,     667,    -389, N, 10, DT, -999
WP, 27, 2018091000, 03, HWRF, 084, 215N, 1094E,  30, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  14,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -64,     548,    -373, N, 10, DT, -999
WP, 27, 2018091000, 03, HWRF, 087, 214N, 1087E,  27, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  13,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -78,     518,    -315, N, 10, DT, -999
WP, 27, 2018091000, 03, HWRF, 090, 213N, 1081E,  26, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  12,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -69,     522,    -289, N, 10, DT, -999
WP, 27, 2018091000, 03, HWRF, 093, 212N, 1076E,  26, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  11,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -65,     734,    -744, N, 10, DT, -999
WP, 27, 2018091000, 03, HWRF, 096, 211N, 1070E,  21, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  30,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -57,     606,    -928, N, 10, DT, -999
WP, 27, 2018091000, 03, HWRF, 099, 209N, 1066E,  20, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,   9,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -56,     434,    -643, N, 10, DT, -999
WP, 27, 2018091000, 03, HWRF, 102, 205N, 1062E,  19, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  43,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -30,     108,    -338, N, 10, DT, -999
WP, 27, 2018091000, 03, HWRF, 105, 200N, 1061E,  20, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  84,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -22,      56,    -501, N, 10, DT, -999
WP, 27, 2018091000, 03, HWRF, 108, 195N, 1057E,  18, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 113,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -31,     -85,    -869, N, 10, DT, -999
WP, 27, 2018091000, 03, HWRF, 111, 185N, 1056E,  17, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  57,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -30,     164,    -491, Y, 10, DT, -999
WP, 27, 2018091000, 03,  UKM,   0, 212N, 1221E,  38, 1005, TS,  34, NEQ,    0,    0,    0,  110,     ,     ,  72,    ,    ,   W,    ,    ,    ,    ,        27W,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018091000, 03,  UKM,   6, 214N, 1214E,  38, 1002, TS,  34, NEQ,    0,    0,    0,  137,     ,     ,  33,    ,    ,   W,    ,    ,    ,    ,        27W,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018091000, 03,  UKM,  12, 213N, 1204E,  40, 1000, TS,  34, NEQ,    0,    0,    0,  121,     ,     ,  26,    ,    ,   W,    ,    ,    ,    ,        27W,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018091000, 03,  UKM,  18, 210N, 1193E,  32,  998, TD,   0,    ,    0,    0,    0,    0,     ,     , 230,    ,    ,   W,    ,    ,    ,    ,        27W,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018091000, 03,  UKM,  24, 210N, 1188E,  34,  999, TS,   0,    ,    0,    0,    0,    0,     ,     ,  23,    ,    ,   W,    ,    ,    ,    ,        27W,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018091000, 03,  UKM,  30, 209N, 1181E,  38,  995, TS,  34, NEQ,    0,    0,   32,   34,     ,     ,  31,    ,    ,   W,    ,    ,    ,    ,        27W,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018091000, 03,  UKM,  36, 208N, 1172E,  41,  995, TS,  34, NEQ,   40,   27,    0,   28,     ,     ,  31,    ,    ,   W,    ,    ,    ,    ,        27W,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018091000, 03,  UKM,  42, 208N, 1162E,  46,  992, TS,  34, NEQ,   42,   32,   27,   36,     ,     ,  23,    ,    ,   W,    ,    ,    ,    ,        27WWP, 27, 2018091000, 03,  UKM,  48, 208N, 1153E,  44,  992, TS,  34, NEQ,   41,   34,   33,   40,     ,     ,  26,    ,    ,   W,    ,    ,    ,    ,        27W,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018091000, 03,  UKM,  54, 206N, 1144E,  46,  988, TS,  34, NEQ,   44,   30,   26,   43,     ,     ,  23,    ,    ,   W,    ,    ,    ,    ,        27W,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018091000, 03,  UKM,  60, 205N, 1134E,  47,  988, TS,  34, NEQ,   51,   28,   23,   44,     ,     ,  25,    ,    ,   W,    ,    ,    ,    ,        27W,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018091000, 03,  UKM,  66, 207N, 1121E,  51,  984, TS,  34, NEQ,   46,   31,   24,   34,     ,     ,  20,    ,    ,   W,    ,    ,    ,    ,        27W,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018091000, 03,  UKM,  66, 207N, 1121E,  51,  984, TS,  50, NEQ,    0,   21,    0,    0,     ,     ,  20,    ,    ,   W,    ,    ,    ,    ,        27W,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018091000, 03,  UKM,  72, 210N, 1107E,  53,  984, TS,  34, NEQ,   30,   23,    0,   16,     ,     ,  16,    ,    ,   W,    ,    ,    ,    ,        27W,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018091000, 03,  UKM,  78, 211N, 1094E,  39,  993, TS,  34, NEQ,   26,    0,    0,   23,     ,     ,  26,    ,    ,   W,    ,    ,    ,    ,        27W,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018091000, 03,  UKM,  84, 214N, 1082E,  40,  996, TS,  34, NEQ,   26,   24,    0,    0,     ,     ,  20,    ,    ,   W,    ,    ,    ,    ,        27W,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018091000, 03,  UKM,  90, 217N, 1067E,  21, 1000, TD,   0,    ,    0,    0,    0,    0,     ,     , 120,    ,    ,   W,    ,    ,    ,    ,        27W,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018091000, 03,  UKM,  96, 220N, 1056E,  17, 1004, TD,   0,    ,    0,    0,    0,    0,     ,     , 219,    ,    ,   W,    ,    ,    ,    ,        27W,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018091006, 03, CTCX, 000, 218N, 1209E,  35,  997, XX,  34, NEQ, 0029, 0000, 0000, 0040,    0,    0, 030
WP, 27, 2018091006, 03, CTCX, 006, 209N, 1201E,  36, 1004, XX,  34, NEQ, 0071, 0000, 0000, 0056,    0,    0, 070
WP, 27, 2018091006, 03, CTCX, 012, 207N, 1193E,  44, 1004, XX,  34, NEQ, 0038, 0045, 0000, 0000,    0,    0, 037
WP, 27, 2018091006, 03, CTCX, 018, 207N, 1186E,  40, 1002, XX,  34, NEQ, 0032, 0000, 0000, 0000,    0,    0, 027
WP, 27, 2018091006, 03, CTCX, 024, 206N, 1180E,  44,  999, XX,  34, NEQ, 0036, 0019, 0047, 0029,    0,    0, 012
WP, 27, 2018091006, 03, CTCX, 030, 202N, 1173E,  41,  995, XX,  34, NEQ, 0043, 0000, 0029, 0037,    0,    0, 025
WP, 27, 2018091006, 03, CTCX, 036, 201N, 1163E,  43,  997, XX,  34, NEQ, 0053, 0029, 0000, 0042,    0,    0, 035
WP, 27, 2018091006, 03, CTCX, 042, 201N, 1154E,  37,  998, XX,  34, NEQ, 0042, 0028, 0000, 0042,    0,    0, 024
WP, 27, 2018091006, 03, CTCX, 048, 200N, 1144E,  41,  998, XX,  34, NEQ, 0064, 0042, 0053, 0052,    0,    0, 033
WP, 27, 2018091006, 03, CTCX, 054, 198N, 1131E,  41,  996, XX,  34, NEQ, 0060, 0000, 0000, 0056,    0,    0, 031
WP, 27, 2018091006, 03, CTCX, 060, 197N, 1117E,  42,  997, XX,  34, NEQ, 0069, 0027, 0000, 0049,    0,    0, 022
WP, 27, 2018091006, 03, CTCX, 066, 199N, 1105E,  42,  997, XX,  34, NEQ, 0057, 0035, 0000, 0055,    0,    0, 032
WP, 27, 2018091006, 03, CTCX, 072, 200N, 1093E,  32, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 032
WP, 27, 2018091006, 03, CTCX, 078, 196N, 1080E,  32, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 091
WP, 27, 2018091006, 03, CTCX, 084, 197N, 1065E,  40, 1002, XX,  34, NEQ, 0000, 0034, 0000, 0000,    0,    0, 031
WP, 27, 2018091006, 03, CTCX, 090, 196N, 1051E,  26, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 098
WP, 27, 2018091006, 03, HWRF, 000, 213N, 1208E,  34, 1001, XX,  34, NEQ, 0000, 0000, 0038, 0222, 1005,   30,  35,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, N, 10, DT, -999
WP, 27, 2018091006, 03, HWRF, 003, 212N, 1205E,  52, 1000, XX,  34, NEQ, 0026, 0027, 0024, 0028,  -99,  -99,  17,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      29,     903,    -698, N, 10, DT, -999
WP, 27, 2018091006, 03, HWRF, 003, 212N, 1205E,  52, 1000, XX,  50, NEQ, 0018, 0018, 0000, 0000,  -99,  -99,  17,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      29,     903,    -698, N, 10, DT, -999
WP, 27, 2018091006, 03, HWRF, 006, 213N, 1201E,  37, 1001, XX,  34, NEQ, 0028, 0022, 0015, 0024, 1009,   29,  11,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      32,    1120,    -454, N, 10, DT, -999
WP, 27, 2018091006, 03, HWRF, 009, 212N, 1195E,  39, 1002, XX,  34, NEQ, 0043, 0017, 0000, 0034, 1006,   13,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      32,     999,    -806, Y, 10, DT, -999
WP, 27, 2018091006, 03, HWRF, 012, 212N, 1189E,  37, 1001, XX,  34, NEQ, 0032, 0000, 0000, 0033,  -99,  -99,  18,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      23,     633,    -545, N, 10, DT, -999
WP, 27, 2018091006, 03, HWRF, 015, 208N, 1184E,  42, 1002, XX,  34, NEQ, 0029, 0000, 0000, 0034,  -99,  -99,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       1,     659,    -841, Y, 10, DT, -999
WP, 27, 2018091006, 03, HWRF, 018, 204N, 1181E,  33, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  37,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -32,     556,    -387, N, 10, DT, -999
WP, 27, 2018091006, 03, HWRF, 021, 203N, 1182E,  32, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  41,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      -8,     517,    -446, N, 10, DT, -999
WP, 27, 2018091006, 03, HWRF, 024, 203N, 1181E,  36, 1001, XX,  34, NEQ, 0000, 0041, 0000, 0000,  -99,  -99,  39,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      -5,     685,    -593, N, 10, DT, -999
WP, 27, 2018091006, 03, HWRF, 027, 203N, 1179E,  33, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1005,   34,  29,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      12,     536,    -438, N, 10, DT, -999
WP, 27, 2018091006, 03, HWRF, 030, 204N, 1177E,  37, 1001, XX,  34, NEQ, 0058, 0024, 0000, 0000,  -99,  -99,  21,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      16,     590,    -571, N, 10, DT, -999
WP, 27, 2018091006, 03, HWRF, 033, 204N, 1172E,  36, 1001, XX,  34, NEQ, 0034, 0000, 0000, 0000,  -99,  -99,  31,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -28,     755,    -243, N, 10, DT, -999
WP, 27, 2018091006, 03, HWRF, 036, 204N, 1167E,  37,  998, XX,  34, NEQ, 0045, 0022, 0000, 0042,  -99,  -99,  18,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -19,     709,    -361, Y, 10, DT, -999
WP, 27, 2018091006, 03, HWRF, 039, 204N, 1162E,  41,  995, XX,  34, NEQ, 0029, 0040, 0043, 0070, 1007,  116,  21,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       5,     987,    -554, Y, 10, DT, -999
WP, 27, 2018091006, 03, HWRF, 042, 204N, 1157E,  45,  996, XX,  34, NEQ, 0035, 0035, 0062, 0062,  -99,  -99,  19,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       2,     840,    -170, N, 10, DT, -999
WP, 27, 2018091006, 03, HWRF, 045, 203N, 1153E,  42,  996, XX,  34, NEQ, 0042, 0040, 0053, 0053, 1008,  136,  32,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      -1,     988,    -391, N, 10, DT, -999
WP, 27, 2018091006, 03, HWRF, 048, 202N, 1149E,  53,  993, XX,  34, NEQ, 0050, 0041, 0052, 0051,  -99,  -99,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -14,     535,      92, N, 10, DT, -999
WP, 27, 2018091006, 03, HWRF, 048, 202N, 1149E,  53,  993, XX,  50, NEQ, 0000, 0024, 0000, 0000,  -99,  -99,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -14,     535,      92, N, 10, DT, -999
WP, 27, 2018091006, 03, HWRF, 051, 203N, 1145E,  41,  994, XX,  34, NEQ, 0049, 0043, 0062, 0041, 1006,  240,  23,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       2,     903,    -357, N, 10, DT, -999
WP, 27, 2018091006, 03, HWRF, 054, 202N, 1140E,  41,  997, XX,  34, NEQ, 0059, 0027, 0028, 0057, 1009,  307,  20,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      -2,    1126,    -154, N, 10, DT, -999
WP, 27, 2018091006, 03, HWRF, 057, 202N, 1134E,  45,  997, XX,  34, NEQ, 0069, 0034, 0044, 0068, 1005,   45,  25,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       3,    1045,      19, Y, 10, DT, -999
WP, 27, 2018091006, 03, HWRF, 060, 202N, 1127E,  56,  994, XX,  34, NEQ, 0048, 0044, 0047, 0069,  -99,  -99,  25,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      -4,    1213,      86, N, 10, DT, -999
