WP, 15, 2018072200, 01, CARQ,   0, 129N, 1383E,  25, 1005, XX,  34, NEQ,    0,    0,    0,    0, 1007,  165,  50,   0,   0,   W,   0,   X, 295,  10,    FIFTEEN, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP152018, JTWC, NCEP_TCVITALS, 
WP, 15, 2018072200, 01, CARQ,   0, 129N, 1383E,  25, 1005, XX,  50, NEQ,    0,    0,    0,    0, 1007,  165,  50,   0,   0,   W,   0,   X, 295,  10,    FIFTEEN, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP152018, JTWC, NCEP_TCVITALS, 
WP, 15, 2018072200, 01, CARQ,   0, 129N, 1383E,  25, 1005, XX,  64, NEQ,    0,    0,    0,    0, 1007,  165,  50,   0,   0,   W,   0,   X, 295,  10,    FIFTEEN, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP152018, JTWC, NCEP_TCVITALS, 
WP, 15, 2018072200, 03, CTCX, 000, 128N, 1382E,  25, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 068
WP, 15, 2018072200, 03, CTCX, 006, 126N, 1372E,  37, 1006, XX,  34, NEQ, 0000, 0065, 0075, 0000,    0,    0, 063
WP, 15, 2018072200, 03, CTCX, 012, 135N, 1369E,  32, 1006, XX,  34, NEQ, 0000, 0000, 0143, 0178,    0,    0, 085
WP, 15, 2018072200, 03, CTCX, 018, 138N, 1366E,  39, 1004, XX,  34, NEQ, 0000, 0209, 0142, 0150,    0,    0, 029
WP, 15, 2018072200, 03, CTCX, 024, 144N, 1371E,  30, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 058
WP, 15, 2018072200, 03, CTCX, 030, 155N, 1372E,  33, 1001, XX,  34, NEQ, 0000, 0173, 0296, 0000,    0,    0, 096
WP, 15, 2018072200, 03, CTCX, 036, 162N, 1369E,  37, 1001, XX,  34, NEQ, 0038, 0222, 0261, 0000,    0,    0, 037
WP, 15, 2018072200, 03, CTCX, 042, 172N, 1361E,  34,  998, XX,  34, NEQ, 0152, 0195, 0268, 0000,    0,    0, 095
WP, 15, 2018072200, 03, CTCX, 048, 175N, 1356E,  34, 1000, XX,  34, NEQ, 0180, 0173, 0000, 0000,    0,    0, 074
WP, 15, 2018072200, 03, CTCX, 054, 183N, 1354E,  32,  997, XX,  34, NEQ, 0194, 0000, 0188, 0000,    0,    0, 079
WP, 15, 2018072200, 03, CTCX, 060, 194N, 1355E,  46,  998, XX,  34, NEQ, 0186, 0000, 0000, 0000,    0,    0, 033
WP, 15, 2018072200, 03, CTCX, 066, 204N, 1347E,  43,  990, XX,  34, NEQ, 0242, 0215, 0000, 0126,    0,    0, 101
WP, 15, 2018072200, 03, CTCX, 072, 208N, 1345E,  43,  991, XX,  34, NEQ, 0193, 0127, 0000, 0148,    0,    0, 015
WP, 15, 2018072200, 03, CTCX, 078, 215N, 1345E,  42,  987, XX,  34, NEQ, 0199, 0223, 0021, 0026,    0,    0, 022
WP, 15, 2018072200, 03, CTCX, 084, 219N, 1344E,  48,  984, XX,  34, NEQ, 0208, 0190, 0000, 0069,    0,    0, 025
WP, 15, 2018072200, 03, CTCX, 090, 221N, 1343E,  52,  979, XX,  34, NEQ, 0275, 0177, 0065, 0180,    0,    0, 014
WP, 15, 2018072200, 03, CTCX, 090, 221N, 1343E,  52,  979, XX,  50, NEQ, 0000, 0021, 0023, 0000,    0,    0, 014
WP, 15, 2018072200, 03, CTCX, 096, 229N, 1347E,  53,  981, XX,  34, NEQ, 0221, 0181, 0085, 0143,    0,    0, 021
WP, 15, 2018072200, 03, CTCX, 096, 229N, 1347E,  53,  981, XX,  50, NEQ, 0020, 0025, 0000, 0000,    0,    0, 021
WP, 15, 2018072200, 03, CTCX, 102, 238N, 1348E,  59,  978, XX,  34, NEQ, 0214, 0203, 0113, 0157,    0,    0, 012
WP, 15, 2018072200, 03, CTCX, 102, 238N, 1348E,  59,  978, XX,  50, NEQ, 0017, 0017, 0000, 0000,    0,    0, 012
WP, 15, 2018072200, 03, CTCX, 108, 244N, 1344E,  57,  976, XX,  34, NEQ, 0207, 0204, 0165, 0152,    0,    0, 014
WP, 15, 2018072200, 03, CTCX, 108, 244N, 1344E,  57,  976, XX,  50, NEQ, 0016, 0020, 0000, 0000,    0,    0, 014
WP, 15, 2018072200, 03, CTCX, 114, 249N, 1339E,  48,  976, XX,  34, NEQ, 0132, 0161, 0148, 0157,    0,    0, 091
WP, 15, 2018072200, 03, CTCX, 120, 253N, 1338E,  60,  979, XX,  34, NEQ, 0154, 0158, 0133, 0132,    0,    0, 025
WP, 15, 2018072200, 03, CTCX, 120, 253N, 1338E,  60,  979, XX,  50, NEQ, 0034, 0046, 0063, 0000,    0,    0, 025
WP, 15, 2018072200, 03, CTCX, 126, 256N, 1336E,  62,  973, XX,  34, NEQ, 0132, 0147, 0158, 0154,    0,    0, 023
WP, 15, 2018072200, 03, CTCX, 126, 256N, 1336E,  62,  973, XX,  50, NEQ, 0091, 0095, 0093, 0000,    0,    0, 023
WP, 15, 2018072200, 03, HWRF, 000, 130N, 1383E,  28, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 144,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, N, 10, DT, -999
WP, 15, 2018072200, 03, HWRF, 003, 133N, 1384E,  33, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 153,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      52,    -167,   -1176, N, 10, DT, -999
WP, 15, 2018072200, 03, HWRF, 006, 131N, 1386E,  40, 1005, XX,  34, NEQ, 0000, 0046, 0182, 0000,  -99,  -99,  43,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,    -132,    -205,    -677, N, 10, DT, -999
WP, 15, 2018072200, 03, HWRF, 009, 131N, 1376E,  46, 1004, XX,  34, NEQ, 0073, 0166, 0135, 0000,  -99,  -99,  38,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     134,     -65,    -865, N, 10, DT, -999
WP, 15, 2018072200, 03, HWRF, 012, 133N, 1373E,  48, 1003, XX,  34, NEQ, 0031, 0034, 0112, 0078,  -99,  -99,  23,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     112,     571,    -754, N, 10, DT, -999
WP, 15, 2018072200, 03, HWRF, 015, 134N, 1371E,  48, 1000, XX,  34, NEQ, 0030, 0056, 0096, 0000,  -99,  -99,  78,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     101,     412,    -881, Y, 10, DT, -999
WP, 15, 2018072200, 03, HWRF, 018, 137N, 1371E,  47,  995, XX,  34, NEQ, 0041, 0046, 0122, 0064, 1003,   46,  24,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      68,     727,    -872, N, 10, DT, -999
WP, 15, 2018072200, 03, HWRF, 021, 140N, 1368E,  50,  995, XX,  34, NEQ, 0035, 0082, 0118, 0000,  -99,  -99,  33,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      82,     719,    -743, N, 10, DT, -999
WP, 15, 2018072200, 03, HWRF, 021, 140N, 1368E,  50,  995, XX,  50, NEQ, 0000, 0035, 0000, 0000,  -99,  -99,  33,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      82,     719,    -743, N, 10, DT, -999
WP, 15, 2018072200, 03, HWRF, 024, 141N, 1365E,  48,  996, XX,  34, NEQ, 0052, 0116, 0106, 0046, 1004,   51,  21,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      28,     624,   -1030, N, 10, DT, -999
WP, 15, 2018072200, 03, HWRF, 027, 141N, 1365E,  58,  994, XX,  34, NEQ, 0046, 0098, 0091, 0052,  -99,  -99,  25,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -18,     267,     -95, N, 10, DT, -999
WP, 15, 2018072200, 03, HWRF, 027, 141N, 1365E,  58,  994, XX,  50, NEQ, 0026, 0035, 0000, 0000,  -99,  -99,  25,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -18,     267,     -95, N, 10, DT, -999
WP, 15, 2018072200, 03, HWRF, 030, 143N, 1366E,  60,  990, XX,  34, NEQ, 0045, 0074, 0291, 0043,  -99,  -99,  33,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      26,     862,    -590, N, 10, DT, -999
WP, 15, 2018072200, 03, HWRF, 030, 143N, 1366E,  60,  990, XX,  50, NEQ, 0038, 0036, 0000, 0000,  -99,  -99,  33,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      26,     862,    -590, N, 10, DT, -999
WP, 15, 2018072200, 03, HWRF, 033, 147N, 1366E,  47,  991, XX,  34, NEQ, 0055, 0102, 0254, 0043,  -99,  -99,  20,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      13,     652,    -781, N, 10, DT, -999
WP, 15, 2018072200, 03, HWRF, 036, 151N, 1368E,  47,  993, XX,  34, NEQ, 0063, 0106, 0247, 0032,  -99,  -99,  38,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       6,     455,    -534, N, 10, DT, -999
