SH, 11, 2020012418, 99, CHP6,  24, 258S,  746E,  36,  998,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2020012418, 99, CHP6,  30, 264S,  752E,  35,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2020012418, 99, CHP6,  36, 271S,  759E,  31, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2020012418, 99, CHP6,  42, 276S,  764E,  28, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2020012418, 99, CHP6,  48, 282S,  770E,  25, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2020012418, 99, CHP6,  54, 284S,  771E,  23, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2020012418, 99, CHP6,  60, 286S,  772E,  22, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2020012418, 99, CHP6,  66, 288S,  773E,  20, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2020012418, 99, CHP6,  72, 290S,  773E,  19, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2020012418, 99, CHP6,  78, 290S,  765E,  18, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2020012418, 99, CHP6,  84, 289S,  758E,  18, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2020012418, 99, CHP6,  90, 289S,  750E,  17, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2020012418, 99, CHP6,  96, 288S,  742E,  16, 1003,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2020012418, 99, CHP7,   0, 232S,  706E,  32, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2020012418, 99, CHP7,   6, 238S,  717E,  33, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2020012418, 99, CHP7,  12, 245S,  729E,  35, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2020012418, 99, CHP7,  18, 251S,  737E,  36,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2020012418, 99, CHP7,  24, 258S,  746E,  32, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2020012418, 99, CHP7,  30, 264S,  752E,  31, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2020012418, 99, CHP7,  36, 271S,  759E,  29, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2020012418, 99, CHP7,  42, 276S,  764E,  27, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2020012418, 99, CHP7,  48, 282S,  770E,  23, 1002,   ,   0,    ,    0,    0,    0,    0,
