IO, 99, 2014100612, 03, HWRF, 000, 113N,  952E,  29, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 137,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, N, 10, DT, -999
IO, 99, 2014100612, 03, HWRF, 001, 112N,  954E,  26, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 130,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -50,     -28,     204, N, 10, DT, -999
IO, 99, 2014100612, 03, HWRF, 002, 110N,  952E,  26, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 124,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      46,      28,     297, Y, 10, DT, -999
IO, 99, 2014100612, 03, HWRF, 003, 110N,  953E,  26, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 121,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -49,     108,    -538, N, 10, DT, -999
IO, 99, 2014100612, 03, HWRF, 004, 109N,  954E,  29, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 110,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -46,     171,    -620, N, 10, DT, -999
IO, 99, 2014100612, 03, HWRF, 005, 109N,  953E,  30, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 113,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      38,      59,    -764, N, 10, DT, -999
IO, 99, 2014100612, 03, HWRF, 006, 107N,  954E,  30, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  48,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -41,     159,    -784, Y, 10, DT, -999
IO, 99, 2014100612, 03, HWRF, 007, 107N,  954E,  31, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  53,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      47,      31,    -892, N, 10, DT, -999
IO, 99, 2014100612, 03, HWRF, 008, 107N,  953E,  34, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  64,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      50,    -181,    -897, Y, 10, DT, -999
IO, 99, 2014100612, 03, HWRF, 009, 107N,  958E,  33, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  54,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -44,     131,    -708, N, 10, DT, -999
IO, 99, 2014100612, 03, HWRF, 012, 108N,  955E,  38, 1002, XX,  34, NEQ, 0041, 0000, 0000, 0000,  -99,  -99,  37,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      45,     146,    -569, N, 10, DT, -999
IO, 99, 2014100612, 03, HWRF, 015, 107N,  952E,  33, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  50,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      34,     163,    -495, N, 10, DT, -999
IO, 99, 2014100612, 03, HWRF, 018, 107N,  952E,  34, 1000, XX,  34, NEQ, 0000, 0000, 0050, 0000,  -99,  -99,  41,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -61,    -110,    -341, Y, 10, DT, -999
IO, 99, 2014100612, 03, HWRF, 021, 108N,  956E,  38,  998, XX,  34, NEQ, 0049, 0046, 0041, 0000,  -99,  -99,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -47,      20,    -547, N, 10, DT, -999
IO, 99, 2014100612, 03, HWRF, 024, 114N,  956E,  37,  999, XX,  34, NEQ, 0048, 0054, 0000, 0000,  -99,  -99,  41,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      34,   -9999,   65429, N, 10, DT, -999
