WP, 02, 2015020706, 03, HWRF, 000, 105N, 1578E,  25, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 149,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, N, 10, DT, -999
WP, 02, 2015020706, 03, HWRF, 001, 106N, 1577E,  26, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 136,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -38,     108,     141, N, 10, DT, -999
WP, 02, 2015020706, 03, HWRF, 002, 107N, 1577E,  27, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 116,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       5,      27,     187, N, 10, DT, -999
WP, 02, 2015020706, 03, HWRF, 003, 108N, 1577E,  30, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 107,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       5,      37,     171, N, 10, DT, -999
WP, 02, 2015020706, 03, HWRF, 004, 110N, 1578E,  29, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 114,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       5,     128,    -498, N, 10, DT, -999
WP, 02, 2015020706, 03, HWRF, 005, 112N, 1577E,  30, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 118,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -14,     123,    -523, N, 10, DT, -999
WP, 02, 2015020706, 03, HWRF, 006, 112N, 1576E,  30, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 115,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -26,     152,    -506, N, 10, DT, -999
WP, 02, 2015020706, 03, HWRF, 007, 114N, 1575E,  27, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 100,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -17,     204,    -485, N, 10, DT, -999
WP, 02, 2015020706, 03, HWRF, 008, 113N, 1572E,  28, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 103,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -17,     210,    -459, N, 10, DT, -999
WP, 02, 2015020706, 03, HWRF, 009, 112N, 1571E,  30, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 108,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       3,     206,    -515, N, 10, DT, -999
WP, 02, 2015020706, 03, HWRF, 012, 115N, 1571E,  27, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  87,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -48,      58,    -310, Y, 10, DT, -999
WP, 02, 2015020706, 03, HWRF, 015, 115N, 1567E,  30, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  82,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -52,     234,    -386, N, 10, DT, -999
WP, 02, 2015020706, 03, HWRF, 018, 115N, 1566E,  37, 1005, XX,  34, NEQ, 0063, 0063, 0000, 0000,  -99,  -99,  58,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      49,     679,    -300, Y, 10, DT, -999
WP, 02, 2015020706, 03, HWRF, 021, 115N, 1566E,  33, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 101,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      -4,     134,    -364, N, 10, DT, -999
WP, 02, 2015020706, 03, HWRF, 024, 114N, 1566E,  34, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  73,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     550,   -9999,   65435, N, 10, DT, -999
WP, 02, 2015020706, 03, HWRF, 027, 116N, 1564E,  31, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  59,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -91,     323,    -824, N, 10, DT, -999
