EP, 14, 2016082618,   , BEST,   0, 133N, 1364W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1011,  200,  60,   0,   0,   E,   0,    ,   0,   0,   FOURTEEN, S,  0,    ,    0,    0,    0,    0, genesis-num, 022, TRANSITIONED, epB82016 to ep142016, 
EP, 14, 2016082700,   , BEST,   0, 139N, 1370W,  35, 1006, TS,  34, NEQ,   40,    0,    0,   40, 1011,  180,  40,  45,   0,   E,   0,    ,   0,   0,   MADELINE, S,  0,    ,    0,    0,    0,    0, genesis-num, 022, 
EP, 14, 2016082706,   , BEST,   0, 145N, 1376W,  45, 1002, TS,  34, NEQ,   50,   30,   30,   50, 1011,  180,  40,  55,   0,   E,   0,    ,   0,   0,   MADELINE, M, 12, NEQ,   30,    0,    0,   30, genesis-num, 022, 
EP, 14, 2016082712,   , BEST,   0, 151N, 1383W,  45, 1002, TS,  34, NEQ,   50,   30,   30,   50, 1011,  180,  40,  55,   0,   E,   0,    ,   0,   0,   MADELINE, M, 12, NEQ,   45,    0,    0,   45, genesis-num, 022, 
EP, 14, 2016082718,   , BEST,   0, 155N, 1390W,  50, 1000, TS,  34, NEQ,   60,   30,   30,   60, 1011,  180,  30,  65,   0,   E,   0,    ,   0,   0,   MADELINE, M, 12, NEQ,   45,    0,    0,   45, genesis-num, 022, 
EP, 14, 2016082718,   , BEST,   0, 155N, 1390W,  50, 1000, TS,  50, NEQ,   30,    0,    0,    0, 1011,  180,  30,  65,   0,   E,   0,    ,   0,   0,   MADELINE, M, 12, NEQ,   45,    0,    0,   45, genesis-num, 022, 
EP, 14, 2016082800,   , BEST,   0, 157N, 1397W,  50, 1000, TS,  34, NEQ,   60,   30,   30,   60, 1011,  180,  30,   0,   0,   E,   0,    ,   0,   0,   MADELINE, M,  0,    ,    0,    0,    0,    0, genesis-num, 022, 
EP, 14, 2016082800,   , BEST,   0, 157N, 1397W,  50, 1000, TS,  50, NEQ,   30,    0,    0,    0, 1011,  180,  30,   0,   0,   E,   0,    ,   0,   0,   MADELINE, M,  0,    ,    0,    0,    0,    0, genesis-num, 022, 
