SH, 03, 2014121200, 99, CHIP,   0,  94S,  930E,  39,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHIP,   6,  95S,  923E,  39,  998,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHIP,  12,  97S,  916E,  41,  997,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHIP,  18,  99S,  910E,  44,  996,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHIP,  24, 101S,  903E,  45,  995,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHIP,  30, 102S,  898E,  47,  994,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHIP,  36, 104S,  892E,  49,  993,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHIP,  42, 104S,  888E,  50,  993,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHIP,  48, 103S,  884E,  50,  992,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHIP,  54, 103S,  881E,  50,  991,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHIP,  60, 102S,  878E,  51,  991,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHIP,  66, 102S,  875E,  51,  991,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHIP,  72, 102S,  872E,  52,  991,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHIP,  78, 102S,  871E,  53,  990,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHIP,  84, 103S,  869E,  54,  989,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHIP,  90, 103S,  867E,  56,  988,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHIP,  96, 104S,  865E,  58,  987,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHIP, 102, 106S,  864E,  59,  986,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHIP, 108, 108S,  863E,  61,  985,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHIP, 114, 110S,  862E,  62,  984,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHIP, 120, 112S,  861E,  63,  984,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP2,   0,  94S,  930E,  37,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP2,   6,  95S,  923E,  44,  996,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP2,  12,  97S,  916E,  49,  994,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP2,  18,  99S,  910E,  52,  992,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP2,  24, 101S,  903E,  54,  991,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP2,  30, 102S,  898E,  56,  990,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP2,  36, 104S,  892E,  57,  989,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP2,  42, 104S,  888E,  59,  988,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP2,  48, 103S,  884E,  59,  987,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP2,  54, 103S,  881E,  59,  986,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP2,  60, 102S,  878E,  59,  986,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP2,  66, 102S,  875E,  60,  986,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP2,  72, 102S,  872E,  60,  985,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP2,  78, 102S,  871E,  62,  984,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP2,  84, 103S,  869E,  65,  983,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP2,  90, 103S,  867E,  68,  981,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP2,  96, 104S,  865E,  71,  978,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP2, 102, 106S,  864E,  73,  977,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP2, 108, 108S,  863E,  75,  975,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP2, 114, 110S,  862E,  76,  974,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP2, 120, 112S,  861E,  77,  974,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP3,   0,  94S,  930E,  32, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP3,   6,  95S,  923E,  31, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP3,  12,  97S,  916E,  32, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP3,  18,  99S,  910E,  34,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP3,  24, 101S,  903E,  35,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP3,  30, 102S,  898E,  36,  998,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP3,  36, 104S,  892E,  38,  998,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP3,  42, 104S,  888E,  39,  997,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP3,  48, 103S,  884E,  39,  997,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP3,  54, 103S,  881E,  39,  996,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP3,  60, 102S,  878E,  40,  996,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP3,  66, 102S,  875E,  41,  996,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP3,  72, 102S,  872E,  41,  995,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP3,  78, 102S,  871E,  42,  995,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP3,  84, 103S,  869E,  44,  994,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP3,  90, 103S,  867E,  45,  994,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP3,  96, 104S,  865E,  46,  993,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP3, 102, 106S,  864E,  48,  992,   ,   0,    ,    0,    0,    0,    0,
SH, 03, 2014121200, 99, CHP3, 108, 108S,  863E,  49,  992,   ,   0,    ,    0,    0,    0,    0,
