AA, 01, 2015060706, 03, HWRF, 000, 155N,  684E,  29, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  39,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, Y, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 001, 156N,  685E,  30,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  39,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      55,     105,     530, Y, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 002, 156N,  686E,  33,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  37,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      84,     146,     519, N, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 003, 157N,  686E,  38,  996, XX,  34, NEQ, 0000, 0040, 0112, 0110,  -99,  -99,  37,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      68,     418,    -360, N, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 004, 159N,  685E,  42,  995, XX,  34, NEQ, 0048, 0052, 0093, 0135,  -99,  -99,  43,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      99,     554,    -158, N, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 005, 160N,  684E,  44,  994, XX,  34, NEQ, 0052, 0092, 0088, 0126,  -99,  -99,  60,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     132,     510,    -287, Y, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 006, 160N,  684E,  47,  992, XX,  34, NEQ, 0114, 0080, 0079, 0123,  -99,  -99,  41,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      51,     531,    -554, Y, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 007, 163N,  684E,  47,  993, XX,  34, NEQ, 0129, 0088, 0087, 0102,  -99,  -99,  59,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     140,   -9999,   64992, N, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 008, 165N,  684E,  51,  993, XX,  34, NEQ, 0126, 0088, 0102, 0084,  -99,  -99,  45,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     160,     474,    -550, Y, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 008, 165N,  684E,  51,  993, XX,  50, NEQ, 0000, 0047, 0000, 0000,  -99,  -99,  45,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     160,     474,    -550, Y, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 009, 166N,  683E,  49,  992, XX,  34, NEQ, 0110, 0102, 0090, 0067,  -99,  -99,  41,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     142,   -9999,   64982, Y, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 012, 171N,  682E,  51,  991, XX,  34, NEQ, 0077, 0113, 0108, 0085,  -99,  -99,  35,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     139,      91,    -197, N, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 012, 171N,  682E,  51,  991, XX,  50, NEQ, 0000, 0037, 0000, 0000,  -99,  -99,  35,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     139,      91,    -197, N, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 015, 174N,  681E,  58,  988, XX,  34, NEQ, 0069, 0106, 0105, 0104,  -99,  -99,  28,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     140,     670,     410, N, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 015, 174N,  681E,  58,  988, XX,  50, NEQ, 0000, 0038, 0065, 0069,  -99,  -99,  28,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     140,     670,     410, N, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 018, 178N,  678E,  56,  985, XX,  34, NEQ, 0068, 0098, 0107, 0109,  -99,  -99,  49,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     168,     795,    -132, N, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 018, 178N,  678E,  56,  985, XX,  50, NEQ, 0000, 0033, 0058, 0051,  -99,  -99,  49,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     168,     795,    -132, N, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 021, 181N,  676E,  64,  985, XX,  34, NEQ, 0096, 0095, 0103, 0106,  -99,  -99,  25,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     141,    1135,     128, N, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 021, 181N,  676E,  64,  985, XX,  50, NEQ, 0000, 0030, 0038, 0000,  -99,  -99,  25,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     141,    1135,     128, N, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 021, 181N,  676E,  64,  985, XX,  64, NEQ, 0000, 0000, 0027, 0000,  -99,  -99,  25,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     141,    1135,     128, N, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 024, 183N,  672E,  60,  986, XX,  34, NEQ, 0073, 0085, 0093, 0101,  -99,  -99,  19,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     145,     684,     129, Y, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 024, 183N,  672E,  60,  986, XX,  50, NEQ, 0000, 0026, 0047, 0046,  -99,  -99,  19,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     145,     684,     129, Y, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 027, 184N,  673E,  64,  983, XX,  34, NEQ, 0085, 0097, 0108, 0115,  -99,  -99,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -16,    1577,    1154, Y, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 027, 184N,  673E,  64,  983, XX,  50, NEQ, 0030, 0041, 0052, 0000,  -99,  -99,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -16,    1577,    1154, Y, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 027, 184N,  673E,  64,  983, XX,  64, NEQ, 0000, 0023, 0023, 0000,  -99,  -99,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -16,    1577,    1154, Y, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 030, 190N,  672E,  61,  982, XX,  34, NEQ, 0077, 0106, 0116, 0116,  -99,  -99,  32,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      93,    1593,     175, N, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 030, 190N,  672E,  61,  982, XX,  50, NEQ, 0000, 0049, 0081, 0091,  -99,  -99,  32,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      93,    1593,     175, N, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 033, 193N,  669E,  53,  982, XX,  34, NEQ, 0078, 0099, 0105, 0094,  -99,  -99,  24,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     140,    1381,     989, Y, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 033, 193N,  669E,  53,  982, XX,  50, NEQ, 0000, 0039, 0025, 0000,  -99,  -99,  24,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     140,    1381,     989, Y, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 036, 196N,  665E,  65,  980, XX,  34, NEQ, 0090, 0083, 0085, 0089,  -99,  -99,  27,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     136,    1384,    1233, N, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 036, 196N,  665E,  65,  980, XX,  50, NEQ, 0036, 0046, 0056, 0000,  -99,  -99,  27,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     136,    1384,    1233, N, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 036, 196N,  665E,  65,  980, XX,  64, NEQ, 0000, 0029, 0000, 0000,  -99,  -99,  27,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     136,    1384,    1233, N, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 039, 200N,  662E,  68,  977, XX,  34, NEQ, 0079, 0082, 0088, 0081,  -99,  -99,  31,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      56,     764,    1139, Y, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 039, 200N,  662E,  68,  977, XX,  50, NEQ, 0041, 0048, 0048, 0039,  -99,  -99,  31,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      56,     764,    1139, Y, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 039, 200N,  662E,  68,  977, XX,  64, NEQ, 0000, 0035, 0000, 0000,  -99,  -99,  31,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      56,     764,    1139, Y, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 042, 202N,  658E,  70,  975, XX,  34, NEQ, 0088, 0110, 0088, 0090,  -99,  -99,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     124,    1177,     770, Y, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 042, 202N,  658E,  70,  975, XX,  50, NEQ, 0035, 0041, 0042, 0000,  -99,  -99,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     124,    1177,     770, Y, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 042, 202N,  658E,  70,  975, XX,  64, NEQ, 0000, 0027, 0000, 0000,  -99,  -99,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     124,    1177,     770, Y, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 045, 203N,  653E,  65,  974, XX,  34, NEQ, 0081, 0111, 0091, 0085,  -99,  -99,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     105,    1303,     568, N, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 045, 203N,  653E,  65,  974, XX,  50, NEQ, 0042, 0046, 0060, 0042,  -99,  -99,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     105,    1303,     568, N, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 045, 203N,  653E,  65,  974, XX,  64, NEQ, 0000, 0029, 0000, 0000,  -99,  -99,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     105,    1303,     568, N, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 048, 205N,  652E,  67,  973, XX,  34, NEQ, 0087, 0096, 0104, 0073,  -99,  -99,  35,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      48,    1759,     643, Y, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 048, 205N,  652E,  67,  973, XX,  50, NEQ, 0050, 0055, 0045, 0048,  -99,  -99,  35,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      48,    1759,     643, Y, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 048, 205N,  652E,  67,  973, XX,  64, NEQ, 0035, 0042, 0000, 0000,  -99,  -99,  35,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      48,    1759,     643, Y, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 051, 207N,  652E,  65,  974, XX,  34, NEQ, 0087, 0098, 0095, 0074,  -99,  -99,  30,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -26,    1692,    1194, Y, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 051, 207N,  652E,  65,  974, XX,  50, NEQ, 0055, 0058, 0047, 0051,  -99,  -99,  30,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -26,    1692,    1194, Y, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 051, 207N,  652E,  65,  974, XX,  64, NEQ, 0000, 0039, 0000, 0000,  -99,  -99,  30,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -26,    1692,    1194, Y, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 054, 210N,  651E,  72,  974, XX,  34, NEQ, 0118, 0128, 0108, 0076,  -99,  -99,  20,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -18,    1653,     285, Y, 10, DT, -999
AA, 01, 2015060706, 03, HWRF, 054, 210N,  651E,  72,  974, XX,  50, NEQ, 0055, 0054, 0045, 0047,  -99,  -99,  20,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -18,    1653,     285, Y, 10, DT, -999
