WP, 95, 2015021118, 03, HWRF, 000,  53N, 1507E,  19, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 102,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, N, 10, DT, -999
WP, 95, 2015021118, 03, HWRF, 001,  50N, 1507E,  18, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 145,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -28,       4,      39, N, 10, DT, -999
WP, 95, 2015021118, 03, HWRF, 002,  50N, 1506E,  17, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 113,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      47,      16,     -20, N, 10, DT, -999
WP, 95, 2015021118, 03, HWRF, 003,  50N, 1506E,  18, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 144,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      14,      74,    -114, N, 10, DT, -999
WP, 95, 2015021118, 03, HWRF, 004,  51N, 1506E,  17, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 149,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      59,    -336,    -873, N, 10, DT, -999
WP, 95, 2015021118, 03, HWRF, 005,  50N, 1506E,  16, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 161,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      18,    -375,    -675, N, 10, DT, -999
WP, 95, 2015021118, 03, HWRF, 006,  50N, 1507E,  16, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 148,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -57,    -158,    -698, N, 10, DT, -999
WP, 95, 2015021118, 03, HWRF, 007,  50N, 1506E,  19, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  96,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      53,    -466,    -494, N, 10, DT, -999
WP, 95, 2015021118, 03, HWRF, 008,  51N, 1506E,  20, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  80,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      42,    -534,    -752, Y, 10, DT, -999
WP, 95, 2015021118, 03, HWRF, 009,  51N, 1505E,  21, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  83,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      36,    -563,    -620, N, 10, DT, -999
