SH, 12, 2015021618, 01, CARQ,   0, 113S, 1396E,  35,  996, XX,  34, NEQ,    0,    0,    0,    0, 1005,  180,  40,   0,   0,   P,   0,   X, 270,   1,     TWELVE, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH122015, JTWC, NCEP_TCVITALS, 
SH, 12, 2015021618, 01, CARQ,   0, 113S, 1396E,  35,  996, XX,  50, NEQ,    0,    0,    0,    0, 1005,  180,  40,   0,   0,   P,   0,   X, 270,   1,     TWELVE, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH122015, JTWC, NCEP_TCVITALS, 
SH, 12, 2015021618, 01, CARQ,   0, 113S, 1396E,  35,  996, XX,  64, NEQ,    0,    0,    0,    0, 1005,  180,  40,   0,   0,   P,   0,   X, 270,   1,     TWELVE, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH122015, JTWC, NCEP_TCVITALS, 
SH, 12, 2015021618, 03, AVNO, 000, 113S, 1396E,  40,  995, XX,  34, NEQ, 0053, 0000, 0000, 0073, 1003,   98,  39
SH, 12, 2015021618, 03, AVNO, 006, 116S, 1393E,  41,  993, XX,  34, NEQ, 0083, 0076, 0091, 0101, 1005,  136,  66
SH, 12, 2015021618, 03, AVNO, 012, 116S, 1390E,  48,  990, XX,  34, NEQ, 0099, 0091, 0089, 0101, 1002,  133,  51
SH, 12, 2015021618, 03, AVNO, 018, 118S, 1388E,  50,  988, XX,  34, NEQ, 0077, 0104, 0104, 0100, 1004,  140,  33
SH, 12, 2015021618, 03, AVNO, 018, 118S, 1388E,  50,  988, XX,  50, NEQ, 0000, 0000, 0000, 0033, 1004,  140,  33
SH, 12, 2015021618, 03, AVNO, 024, 119S, 1379E,  61,  975, XX,  34, NEQ, 0099, 0111, 0111, 0121, 1003,  281,  30
SH, 12, 2015021618, 03, AVNO, 024, 119S, 1379E,  61,  975, XX,  50, NEQ, 0045, 0049, 0045, 0041, 1003,  281,  30
SH, 12, 2015021618, 03, AVNO, 030, 117S, 1371E,  64,  973, XX,  34, NEQ, 0094, 0081, 0112, 0085, 1005,  174,  27
SH, 12, 2015021618, 03, AVNO, 030, 117S, 1371E,  64,  973, XX,  50, NEQ, 0042, 0039, 0037, 0047, 1005,  174,  27
SH, 12, 2015021618, 03, AVNO, 036, 115S, 1366E,  69,  968, XX,  34, NEQ, 0108, 0071, 0093, 0132, 1000,   94,  26
SH, 12, 2015021618, 03, AVNO, 036, 115S, 1366E,  69,  968, XX,  50, NEQ, 0049, 0043, 0044, 0047, 1000,   94,  26
SH, 12, 2015021618, 03, AVNO, 036, 115S, 1366E,  69,  968, XX,  64, NEQ, 0032, 0000, 0024, 0020, 1000,   94,  26
SH, 12, 2015021618, 03, AVNO, 042, 115S, 1362E,  74,  967, XX,  34, NEQ, 0121, 0075, 0073, 0128, 1003,  113,  23
SH, 12, 2015021618, 03, AVNO, 042, 115S, 1362E,  74,  967, XX,  50, NEQ, 0043, 0039, 0035, 0046, 1003,  113,  23
SH, 12, 2015021618, 03, AVNO, 042, 115S, 1362E,  74,  967, XX,  64, NEQ, 0032, 0000, 0022, 0000, 1003,  113,  23
SH, 12, 2015021618, 03, AVNO, 048, 116S, 1359E,  61,  971, XX,  34, NEQ, 0142, 0082, 0056, 0145, 1003,  405,  29
SH, 12, 2015021618, 03, AVNO, 048, 116S, 1359E,  61,  971, XX,  50, NEQ, 0052, 0033, 0038, 0041, 1003,  405,  29
SH, 12, 2015021618, 03, AVNO, 054, 118S, 1356E,  67,  969, XX,  34, NEQ, 0150, 0084, 0065, 0142, 1005,  160,  31
SH, 12, 2015021618, 03, AVNO, 054, 118S, 1356E,  67,  969, XX,  50, NEQ, 0049, 0040, 0037, 0053, 1005,  160,  31
SH, 12, 2015021618, 03, AVNO, 054, 118S, 1356E,  67,  969, XX,  64, NEQ, 0034, 0000, 0000, 0000, 1005,  160,  31
SH, 12, 2015021618, 03, AVNO, 060, 119S, 1353E,  70,  970, XX,  34, NEQ, 0160, 0083, 0050, 0159, 1002,  488,  25
SH, 12, 2015021618, 03, AVNO, 060, 119S, 1353E,  70,  970, XX,  50, NEQ, 0054, 0000, 0035, 0058, 1002,  488,  25
SH, 12, 2015021618, 03, AVNO, 060, 119S, 1353E,  70,  970, XX,  64, NEQ, 0026, 0000, 0000, 0036, 1002,  488,  25
SH, 12, 2015021618, 03, AVNO, 066, 121S, 1352E,  66,  975, XX,  34, NEQ, 0135, 0060, 0000, 0108, 1003,  126,  23
SH, 12, 2015021618, 03, AVNO, 066, 121S, 1352E,  66,  975, XX,  50, NEQ, 0055, 0000, 0000, 0061, 1003,  126,  23
SH, 12, 2015021618, 03, AVNO, 066, 121S, 1352E,  66,  975, XX,  64, NEQ, 0027, 0000, 0000, 0000, 1003,  126,  23
SH, 12, 2015021618, 03, AVNO, 072, 125S, 1351E,  58,  979, XX,  34, NEQ, 0124, 0000, 0000, 0122, 1003,  503,  33
SH, 12, 2015021618, 03, AVNO, 072, 125S, 1351E,  58,  979, XX,  50, NEQ, 0048, 0000, 0000, 0048, 1003,  503,  33
SH, 12, 2015021618, 03, AVNO, 078, 132S, 1349E,  37,  990, XX,  34, NEQ, 0106, 0000, 0000, 0154, 1006,  582,  85
SH, 12, 2015021618, 03, AVNO, 084, 139S, 1344E,  29,  991, XX,  34, NEQ, 0000, 0000, 0000, 0000,  999,  378, 160
SH, 12, 2015021618, 03, AVNO, 090, 143S, 1337E,  27,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1000,   54, 158
SH, 12, 2015021618, 03, AVNO, 096, 148S, 1331E,  21,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1000,   67, 146
SH, 12, 2015021618, 03, AVNO, 102, 155S, 1324E,  23, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1004,  587, 114
SH, 12, 2015021618, 03, AVNO, 108, 165S, 1314E,  21,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 114
SH, 12, 2015021618, 03, AVNO, 114, 176S, 1306E,  22, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  52
SH, 12, 2015021618, 03, AVNO, 120, 183S, 1295E,  27,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1002,   74,  99
SH, 12, 2015021618, 03, AVNO, 126, 189S, 1287E,  24, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 104
SH, 12, 2015021618, 03, AVNO, 132, 198S, 1277E,  26,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 112
SH, 12, 2015021618, 03, AVNO, 138, 208S, 1272E,  24, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  89
SH, 12, 2015021618, 03, AVNO, 144, 216S, 1267E,  26,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1003,   50,  54
SH, 12, 2015021618, 03, AVNO, 150, 226S, 1262E,  27, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1005,   51,  47
SH, 12, 2015021618, 03, AVNO, 156, 236S, 1257E,  25,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  36
SH, 12, 2015021618, 03, AVNO, 162, 240S, 1255E,  31, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  42
SH, 12, 2015021618, 03, AVNO, 168, 242S, 1253E,  29, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 116
SH, 12, 2015021618, 03, AVNO, 174, 245S, 1251E,  25, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  88
SH, 12, 2015021618, 03, AVNO, 180, 252S, 1252E,  27, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  63
SH, 12, 2015021618, 03, HWRF, 000, 113S, 1397E,  35,  995, XX,  34, NEQ, 0046, 0000, 0000, 0046,  -99,  -99,  36,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, Y, 10, DT, -999
SH, 12, 2015021618, 03, HWRF, 001, 113S, 1397E,  38,  996, XX,  34, NEQ, 0058, 0000, 0000, 0072,  -99,  -99,  40,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      30,     664,     528, Y, 10, DT, -999
SH, 12, 2015021618, 03, HWRF, 002, 114S, 1397E,  42,  996, XX,  34, NEQ, 0064, 0000, 0000, 0079,  -99,  -99,  36,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      55,     604,     352, N, 10, DT, -999
SH, 12, 2015021618, 03, HWRF, 003, 114S, 1397E,  43,  996, XX,  34, NEQ, 0060, 0046, 0157, 0153,  -99,  -99,  35,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      30,     491,     238, N, 10, DT, -999
SH, 12, 2015021618, 03, HWRF, 004, 115S, 1397E,  50,  996, XX,  34, NEQ, 0070, 0064, 0157, 0113,  -99,  -99,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      15,     823,    -174, Y, 10, DT, -999
SH, 12, 2015021618, 03, HWRF, 005, 116S, 1396E,  47,  995, XX,  34, NEQ, 0074, 0105, 0097, 0157,  -99,  -99,  32,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      31,     907,    -488, N, 10, DT, -999
SH, 12, 2015021618, 03, HWRF, 006, 117S, 1394E,  45,  995, XX,  34, NEQ, 0071, 0070, 0075, 0123,  -99,  -99,  30,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      29,     956,    -270, N, 10, DT, -999
SH, 12, 2015021618, 03, HWRF, 007, 116S, 1393E,  44,  995, XX,  34, NEQ, 0074, 0077, 0093, 0109,  -99,  -99,  41,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      14,     783,    -120, N, 10, DT, -999
SH, 12, 2015021618, 03, HWRF, 008, 116S, 1392E,  45,  994, XX,  34, NEQ, 0077, 0073, 0081, 0101,  -99,  -99,  47,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      16,     989,     -32, Y, 10, DT, -999
SH, 12, 2015021618, 03, HWRF, 009, 116S, 1392E,  47,  994, XX,  34, NEQ, 0075, 0103, 0084, 0088,  -99,  -99,  49,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -24,     731,     -95, N, 10, DT, -999
SH, 12, 2015021618, 03, HWRF, 012, 115S, 1391E,  51,  991, XX,  34, NEQ, 0091, 0069, 0101, 0087,  -99,  -99,  35,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      -7,     442,     -70, Y, 10, DT, -999
SH, 12, 2015021618, 03, HWRF, 012, 115S, 1391E,  51,  991, XX,  50, NEQ, 0037, 0000, 0000, 0000,  -99,  -99,  35,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      -7,     442,     -70, Y, 10, DT, -999
SH, 12, 2015021618, 03, HWRF, 015, 116S, 1389E,  49,  991, XX,  34, NEQ, 0098, 0075, 0107, 0079,  -99,  -99,  27,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      43,     349,     -11, Y, 10, DT, -999
SH, 12, 2015021618, 03, HWRF, 018, 116S, 1386E,  53,  992, XX,  34, NEQ, 0066, 0119, 0135, 0109,  -99,  -99,  27,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       2,     477,      40, Y, 10, DT, -999
SH, 12, 2015021618, 03, HWRF, 018, 116S, 1386E,  53,  992, XX,  50, NEQ, 0000, 0000, 0000, 0030,  -99,  -99,  27,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       2,     477,      40, Y, 10, DT, -999
SH, 12, 2015021618, 03, HWRF, 021, 116S, 1383E,  54,  989, XX,  34, NEQ, 0091, 0167, 0108, 0108,  -99,  -99,  29,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      41,     910,    -480, N, 10, DT, -999
SH, 12, 2015021618, 03, HWRF, 021, 116S, 1383E,  54,  989, XX,  50, NEQ, 0044, 0000, 0000, 0044,  -99,  -99,  29,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      41,     910,    -480, N, 10, DT, -999
SH, 12, 2015021618, 03, HWRF, 024, 116S, 1380E,  61,  985, XX,  34, NEQ, 0083, 0172, 0128, 0115,  -99,  -99,  23,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      17,     830,     109, N, 10, DT, -999
SH, 12, 2015021618, 03, HWRF, 024, 116S, 1380E,  61,  985, XX,  50, NEQ, 0039, 0000, 0000, 0042,  -99,  -99,  23,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      17,     830,     109, N, 10, DT, -999
SH, 12, 2015021618, 03, HWRF, 027, 116S, 1377E,  57,  982, XX,  34, NEQ, 0110, 0169, 0133, 0099,  -99,  -99,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      29,     837,     409, Y, 10, DT, -999
SH, 12, 2015021618, 03, HWRF, 027, 116S, 1377E,  57,  982, XX,  50, NEQ, 0046, 0026, 0000, 0050,  -99,  -99,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      29,     837,     409, Y, 10, DT, -999
SH, 12, 2015021618, 03, HWRF, 030, 115S, 1375E,  70,  978, XX,  34, NEQ, 0085, 0166, 0132, 0090,  -99,  -99,  23,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       2,    1432,     927, Y, 10, DT, -999
SH, 12, 2015021618, 03, HWRF, 030, 115S, 1375E,  70,  978, XX,  50, NEQ, 0047, 0029, 0034, 0046,  -99,  -99,  23,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       2,    1432,     927, Y, 10, DT, -999
SH, 12, 2015021618, 03, HWRF, 030, 115S, 1375E,  70,  978, XX,  64, NEQ, 0028, 0000, 0000, 0030,  -99,  -99,  23,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       2,    1432,     927, Y, 10, DT, -999
SH, 12, 2015021618, 03, HWRF, 033, 116S, 1374E,  73,  977, XX,  34, NEQ, 0086, 0135, 0128, 0091,  -99,  -99,  23,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      15,    1590,     681, Y, 10, DT, -999
