SH, 02, 2014112818, 99, CHIP,   0, 172S,  608E,  34, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHIP,   6, 175S,  603E,  32, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHIP,  12, 178S,  598E,  32, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHIP,  18, 182S,  594E,  31, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHIP,  24, 186S,  589E,  32, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHIP,  30, 190S,  585E,  32, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHIP,  36, 194S,  581E,  33, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHIP,  42, 199S,  578E,  33, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHIP,  48, 205S,  575E,  32, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHIP,  54, 212S,  573E,  31, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHIP,  60, 218S,  571E,  31, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHIP,  66, 225S,  569E,  31, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHIP,  72, 232S,  566E,  30, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP2,   0, 172S,  608E,  31, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP2,   6, 175S,  603E,  34,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP2,  12, 178S,  598E,  36,  998,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP2,  18, 182S,  594E,  33,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP2,  24, 186S,  589E,  32,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP2,  30, 190S,  585E,  32,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP2,  36, 194S,  581E,  33,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP2,  42, 199S,  578E,  34,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP2,  48, 205S,  575E,  33,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP2,  54, 212S,  573E,  33,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP2,  60, 218S,  571E,  31,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP2,  66, 225S,  569E,  28, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP2,  72, 232S,  566E,  26, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP3,   0, 172S,  608E,  29, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP3,   6, 175S,  603E,  28, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP3,  12, 178S,  598E,  29, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP3,  18, 182S,  594E,  29, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP3,  24, 186S,  589E,  29, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP3,  30, 190S,  585E,  30, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP3,  36, 194S,  581E,  31, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP3,  42, 199S,  578E,  31, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP3,  48, 205S,  575E,  30, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP3,  54, 212S,  573E,  29, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP3,  60, 218S,  571E,  29, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP3,  66, 225S,  569E,  29, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP3,  72, 232S,  566E,  28, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP4,   0, 172S,  608E,  31, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP4,   6, 175S,  603E,  31, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP4,  12, 178S,  598E,  31, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP4,  18, 182S,  594E,  32, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP4,  24, 186S,  589E,  32, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP4,  30, 190S,  585E,  33, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP4,  36, 194S,  581E,  34,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP4,  42, 199S,  578E,  34,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP4,  48, 205S,  575E,  33,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP4,  54, 212S,  573E,  32,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP4,  60, 218S,  571E,  32,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP4,  66, 225S,  569E,  32,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP4,  72, 232S,  566E,  32,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP5,   0, 172S,  608E,  30, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP5,   6, 175S,  603E,  29, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP5,  12, 178S,  598E,  29, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP5,  18, 182S,  594E,  29, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP5,  24, 186S,  589E,  30, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP5,  30, 190S,  585E,  30, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP5,  36, 194S,  581E,  31, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP5,  42, 199S,  578E,  31, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP5,  48, 205S,  575E,  30, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP5,  54, 212S,  573E,  29, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP5,  60, 218S,  571E,  29, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP5,  66, 225S,  569E,  29, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP5,  72, 232S,  566E,  28, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP6,   0, 172S,  608E,  31, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP6,   6, 175S,  603E,  32, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP6,  12, 178S,  598E,  34,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP6,  18, 182S,  594E,  35,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP6,  24, 186S,  589E,  36,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP6,  30, 190S,  585E,  37,  998,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP6,  36, 194S,  581E,  38,  998,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP6,  42, 199S,  578E,  39,  998,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP6,  48, 205S,  575E,  37,  998,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP6,  54, 212S,  573E,  37,  998,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP6,  60, 218S,  571E,  37,  998,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP6,  66, 225S,  569E,  37,  998,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP6,  72, 232S,  566E,  37,  998,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP7,   0, 172S,  608E,  30, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP7,   6, 175S,  603E,  27, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP7,  12, 178S,  598E,  27, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP7,  18, 182S,  594E,  27, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP7,  24, 186S,  589E,  27, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP7,  30, 190S,  585E,  27, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP7,  36, 194S,  581E,  28, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP7,  42, 199S,  578E,  28, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP7,  48, 205S,  575E,  27, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP7,  54, 212S,  573E,  26, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP7,  60, 218S,  571E,  26, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP7,  66, 225S,  569E,  26, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112818, 99, CHP7,  72, 232S,  566E,  25, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHIP,   0, 181S,  608E,  31, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHIP,   6, 188S,  606E,  30, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHIP,  12, 195S,  603E,  30, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHIP,  18, 201S,  602E,  30, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHIP,  24, 207S,  600E,  31, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHIP,  30, 212S,  600E,  31, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHIP,  36, 217S,  600E,  33, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHIP,  42, 224S,  601E,  33, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHIP,  48, 231S,  603E,  31, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHIP,  54, 244S,  609E,  29, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHIP,  60, 257S,  615E,  27, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHIP,  66, 270S,  621E,  25, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHIP,  72, 282S,  627E,  23, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP2,   0, 181S,  608E,  30, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP2,   6, 188S,  606E,  30, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP2,  12, 195S,  603E,  31, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP2,  18, 201S,  602E,  32, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP2,  24, 207S,  600E,  32, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP2,  30, 212S,  600E,  30, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP2,  36, 217S,  600E,  30, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP2,  42, 224S,  601E,  31, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP2,  48, 231S,  603E,  28, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP2,  54, 244S,  609E,  26, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP2,  60, 257S,  615E,  24, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP2,  66, 270S,  621E,  22, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP2,  72, 282S,  627E,  21, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP3,   0, 181S,  608E,  27, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP3,   6, 188S,  606E,  23, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP3,  12, 195S,  603E,  23, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP3,  18, 201S,  602E,  22, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP3,  24, 207S,  600E,  22, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP3,  30, 212S,  600E,  22, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP3,  36, 217S,  600E,  23, 1003,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP3,  42, 224S,  601E,  23, 1003,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP3,  48, 231S,  603E,  20, 1003,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP3,  54, 244S,  609E,  18, 1003,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP3,  60, 257S,  615E,  18, 1003,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP3,  66, 270S,  621E,  17, 1003,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP3,  72, 282S,  627E,  17, 1003,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP4,   0, 181S,  608E,  29, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP4,   6, 188S,  606E,  29, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP4,  12, 195S,  603E,  29, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP4,  18, 201S,  602E,  30, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP4,  24, 207S,  600E,  31, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP4,  30, 212S,  600E,  31, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP4,  36, 217S,  600E,  33, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP4,  42, 224S,  601E,  34, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP4,  48, 231S,  603E,  31, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP4,  54, 244S,  609E,  28, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP4,  60, 257S,  615E,  25, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP4,  66, 270S,  621E,  24, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP4,  72, 282S,  627E,  23, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP5,   0, 181S,  608E,  28, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP5,   6, 188S,  606E,  26, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP5,  12, 195S,  603E,  26, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 02, 2014112900, 99, CHP5,  18, 201S,  602E,  25, 1001,   ,   0,    ,    0,    0,    0,    0,
